specimen,tax_name,tax_id,rank,tally,placements
p3z1r33,Porphyromonas,836,genus,6.0,3
p3z1r34,Dialister,39948,genus,6.0,5
p3z1r38,Sneathia,168808,genus,6.0,2
p3z1r42,Sneathia,168808,genus,6.0,3
p3z1r75,Lactobacillus,1578,genus,6.0,3
p3z1r79,Dialister,39948,genus,6.0,5
p3z1r80,Atopobium,1380,genus,6.0,2
p3z2r12,Streptococcus,1301,genus,6.0,6
p3z2r13,Proteobacteria,1224,phylum,6.0,1
p3z2r18,Atopobium,1380,genus,6.0,4
p3z2r31,Fusobacterium,848,genus,6.0,3
p3z2r63,Parvimonas,543311,below_family,6.0,3
p3z2r65,Porphyromonas,836,genus,6.0,6
p3z2r71,Lactobacillus,1578,genus,6.0,3
p3z2r75,Peptostreptococcus,1257,genus,6.0,4
p4z1r10,Veillonella,29465,genus,6.0,2
p4z1r13,Clostridiales,186802,order,6.0,6
p4z1r2,Porphyromonas,836,genus,6.0,4
p4z1r24,Porphyromonas,836,genus,6.0,4
p4z1r30,Sneathia,168808,genus,6.0,1
p4z1r34,Porphyromonas,836,genus,6.0,1
p4z1r37,Eggerthella,84111,genus,6.0,1
p4z1r4,Parvimonas,543311,below_family,6.0,1
p4z1r63,Campylobacter,194,genus,6.0,4
p4z1r69,Gemella,1378,genus,6.0,2
p4z1r69,Mobiluncus,2050,genus,6.0,1
p4z2r1,Mycoplasma,2093,genus,6.0,4
p4z2r21,Streptococcus,1301,genus,6.0,2
p4z2r21,Prevotella,838,genus,6.0,6
p4z2r23,Atopobium,1380,genus,6.0,2
p4z2r23,Bacilli,91061,class,6.0,2
p4z2r24,Mycoplasma,2093,genus,6.0,4
p4z2r26,Aerococcus,1375,genus,6.0,3
p4z2r26,Bacteria,2,superkingdom,6.0,1
p4z2r30,Bacteroidales,171549,order,6.0,4
p4z2r40,Mycoplasma,2093,genus,6.0,3
p4z2r66,Aerococcus,1375,genus,6.0,1
p4z2r71,Peptoniphilus,162289,genus,6.0,3
p4z2r78,Aerococcus,1375,genus,6.0,2
p4z2r78,Peptoniphilus,162289,genus,6.0,5
p1z2r19,Atopobium,1380,genus,5.0,2
p2z1r34,Bacteroidales,171549,order,5.0,4
p2z1r35,Gardnerella,2701,genus,5.0,2
p2z1r36,Escherichia,561,genus,5.0,2
p2z1r37,Anaerococcus,165779,genus,5.0,3
p2z1r41,Aerococcus,1375,genus,5.0,3
p2z1r41,Lactobacillus,1578,genus,5.0,3
p2z1r66,Dialister,39948,genus,5.0,5
p2z1r70,Pseudomonas,286,genus,5.0,3
p3z1r1,Parvimonas,543311,below_family,5.0,4
p3z1r10,Mycoplasma,2093,genus,5.0,4
p3z1r10,Dialister,39948,genus,5.0,5
p3z1r11,Dialister,39948,genus,5.0,4
p3z1r12,Clostridiales Family XI. Incertae Sedis,543310,family,5.0,1
p3z1r12,Fusobacterium,848,genus,5.0,1
p3z1r15,Eggerthella,84111,genus,5.0,4
p3z1r16,Campylobacter,194,genus,5.0,4
p3z1r18,Bacteroides,816,genus,5.0,2
p3z1r2,Aerococcus,1375,genus,5.0,4
p3z1r2,Parvimonas,543311,below_family,5.0,5
p3z1r21,Atopobium,1380,genus,5.0,3
p3z1r31,Gardnerella,2701,genus,5.0,2
p3z1r33,Fusobacterium,848,genus,5.0,3
p3z1r34,Gardnerella,2701,genus,5.0,1
p3z1r37,Clostridiales,186802,order,5.0,3
p3z1r38,Prevotella,838,genus,5.0,5
p3z1r5,Lactobacillus,1578,genus,5.0,2
p3z1r5,Anaerococcus,165779,genus,5.0,2
p3z1r6,Aerococcus,1375,genus,5.0,5
p3z1r61,Mobiluncus,2050,genus,5.0,3
p3z1r73,Porphyromonas/Prevotella,"836,838",genus,5.0,1
p3z1r80,Prevotella,838,genus,5.0,5
p3z2r10,Eubacterium/Fusobacterium,"1730,848",genus,5.0,1
p3z2r2,Pseudomonas,286,genus,5.0,3
p3z2r2,Porphyromonas,836,genus,5.0,5
p3z2r21,Thermoleophilum,192992,genus,5.0,5
p3z2r5,Clostridiales,186802,order,5.0,3
p3z2r63,Lactobacillus,1578,genus,5.0,2
p3z2r75,Dialister,39948,genus,5.0,4
p3z2r8,Atopobium,1380,genus,5.0,3
p4z1r13,Mobiluncus,2050,genus,5.0,1
p4z1r2,Haemophilus,724,genus,5.0,1
p4z1r23,Atopobium,1380,genus,5.0,5
p4z1r23,Clostridiales,186802,order,5.0,2
p4z1r24,Mycoplasma,2093,genus,5.0,2
p4z1r25,Gemella,1378,genus,5.0,4
p4z1r25,Bifidobacterium,1678,genus,5.0,2
p4z1r28,Dialister,39948,genus,5.0,3
p4z1r42,unclassified Clostridiales (miscellaneous),39779,below_below_order,5.0,5
p4z1r6,unclassified Clostridiales (miscellaneous),39779,below_below_order,5.0,3
p4z1r61,Dialister,39948,genus,5.0,4
p4z1r63,Peptoniphilus,162289,genus,5.0,2
p4z1r63,Betaproteobacteria,28216,class,5.0,3
p4z1r65,Aerococcus,1375,genus,5.0,4
p4z1r67,Lactobacillus,1578,genus,5.0,3
p4z1r69,Mycoplasma,2093,genus,5.0,3
p4z1r72,Staphylococcus,1279,genus,5.0,2
p4z1r73,Peptostreptococcus,1257,genus,5.0,3
p4z1r80,Gardnerella,2701,genus,5.0,1
p4z2r11,Bacilli,91061,class,5.0,2
p4z2r14,Dialister,39948,genus,5.0,5
p4z2r16,Anaerococcus,165779,genus,5.0,3
p4z2r16,Actinomycetaceae,2049,family,5.0,1
p4z2r18,Pseudomonas,286,genus,5.0,2
p4z2r2,Dialister,39948,genus,5.0,4
p4z2r22,Actinomyces,1654,genus,5.0,3
p4z2r23,Eubacterium/Fusobacterium,"1730,848",genus,5.0,1
p4z2r24,Gemella,1378,genus,5.0,2
p4z2r27,Actinomycetaceae,2049,family,5.0,2
p4z2r27,unclassified Clostridiales (miscellaneous),39779,below_below_order,5.0,5
p4z2r37,Bifidobacterium,1678,genus,5.0,1
p4z2r68,Actinobacteria,201174,phylum,5.0,1
p4z2r9,Megasphaera,906,genus,5.0,2
p1z1r34,Mobiluncus,2050,genus,4.0,1
p1z2r19,Streptococcus,1301,genus,4.0,2
p2z1r32,Gemella,1378,genus,4.0,1
p2z1r34,Parvimonas,543311,below_family,4.0,1
p2z1r36,Streptococcus,1301,genus,4.0,1
p2z1r36,Sneathia,168808,genus,4.0,3
p2z1r37,Finegoldia,150022,genus,4.0,1
p2z1r39,Aerococcus,1375,genus,4.0,3
p2z1r42,Moryella,437755,genus,4.0,3
p2z1r69,Anaerococcus,165779,genus,4.0,2
p2z1r69,Dialister,39948,genus,4.0,2
p3z1r12,Dialister,39948,genus,4.0,2
p3z1r13,Eubacterium,1730,genus,4.0,1
p3z1r15,Gardnerella,2701,genus,4.0,3
p3z1r16,Fusobacterium,848,genus,4.0,2
p3z1r18,unclassified Clostridiales (miscellaneous),39779,below_below_order,4.0,4
p3z1r18,Dialister,39948,genus,4.0,3
p3z1r19,Sneathia,168808,genus,4.0,1
p3z1r2,unclassified Clostridiales (miscellaneous),39779,below_below_order,4.0,1
p3z1r24,Lactobacillus,1578,genus,4.0,3
p3z1r3,Mycoplasma,2093,genus,4.0,1
p3z1r33,Aerococcus,1375,genus,4.0,4
p3z1r35,Thermoleophilum,192992,genus,4.0,1
p3z1r38,Clostridiales,186802,order,4.0,2
p3z1r4,unclassified Clostridiales (miscellaneous),39779,below_below_order,4.0,3
p3z1r5,Alistipes/Bacteroides,"239759,816",genus,4.0,1
p3z1r6,Atopobium,1380,genus,4.0,3
p3z1r8,Porphyromonas,836,genus,4.0,4
p3z1r9,Atopobium,1380,genus,4.0,2
p3z2r10,Peptostreptococcus,1257,genus,4.0,2
p3z2r12,Escherichia,561,genus,4.0,3
p3z2r17,Aerococcus,1375,genus,4.0,4
p3z2r6,Veillonella,29465,genus,4.0,3
p3z2r65,Fusobacterium/Moryella,"437755,848",genus,4.0,2
p3z2r75,Moryella,437755,genus,4.0,4
p3z2r75,Bacteroidaceae/Clostridiales_Family_XI._Incertae_Sedis,"543310,815",family,4.0,1
p3z2r75,Parvimonas,543311,below_family,4.0,1
p3z2r79,Bacteroidales,171549,order,4.0,1
p4z1r13,Gardnerella,2701,genus,4.0,2
p4z1r13,Dialister,39948,genus,4.0,4
p4z1r2,Peptostreptococcus,1257,genus,4.0,2
p4z1r21,Pseudomonas,286,genus,4.0,2
p4z1r24,Bifidobacterium,1678,genus,4.0,1
p4z1r25,Clostridiales,186802,order,4.0,2
p4z1r34,Dialister,39948,genus,4.0,3
p4z1r36,Proteobacteria,1224,phylum,4.0,1
p4z1r36,Bacteroidales,171549,order,4.0,3
p4z1r4,Atopobium,1380,genus,4.0,3
p4z1r42,Alistipes/Bacteroides,"239759,816",genus,4.0,1
p4z1r63,Actinomyces,1654,genus,4.0,1
p4z1r68,Mobiluncus,2050,genus,4.0,1
p4z1r69,Bacteroides,816,genus,4.0,3
p4z1r73,Eubacterium,1730,genus,4.0,2
p4z1r76,Anaerococcus,165779,genus,4.0,3
p4z2r1,Bacteroides,816,genus,4.0,3
p4z2r10,Aerococcus,1375,genus,4.0,2
p4z2r11,Eubacterium/Fusobacterium,"1730,848",genus,4.0,1
p4z2r14,Porphyromonas,836,genus,4.0,1
p4z2r19,Anaerococcus,165779,genus,4.0,3
p4z2r2,Megasphaera,906,genus,4.0,1
p4z2r21,Thermoleophilum,192992,genus,4.0,3
p4z2r23,Streptococcus,1301,genus,4.0,1
p4z2r28,Atopobium,1380,genus,4.0,1
p4z2r28,Sneathia,168808,genus,4.0,2
p4z2r33,Finegoldia,150022,genus,4.0,3
p4z2r40,Peptoniphilus,162289,genus,4.0,3
p4z2r40,Bacteria,2,superkingdom,4.0,3
p4z2r61,Alistipes,239759,genus,4.0,1
p4z2r64,Peptoniphilus,162289,genus,4.0,2
p4z2r65,Actinomyces,1654,genus,4.0,1
p4z2r67,Clostridiales,186802,order,4.0,2
p4z2r71,Gemella,1378,genus,4.0,3
p4z2r75,Gemella,1378,genus,4.0,2
p4z2r75,Neisseria,482,genus,4.0,1
p4z2r78,Parvimonas,543311,below_family,4.0,1
p4z2r79,Streptococcus,1301,genus,4.0,3
p4z2r8,Peptoniphilus,162289,genus,4.0,2
p1z1r2,Streptococcus,1301,genus,3.0,2
p1z1r34,Pseudomonas,286,genus,3.0,3
p2z1r30,Porphyromonas,836,genus,3.0,3
p2z1r32,Dialister,39948,genus,3.0,3
p2z1r34,Peptostreptococcus,1257,genus,3.0,2
p2z1r34,Lactobacillus,1578,genus,3.0,1
p2z1r36,Mycoplasma,2093,genus,3.0,1
p2z1r40,Aerococcus,1375,genus,3.0,3
p2z1r41,Clostridiales,186802,order,3.0,3
p2z1r69,Aerococcus,1375,genus,3.0,3
p2z1r79,Eggerthella,84111,genus,3.0,2
p3z1r1,Bacteroides,816,genus,3.0,3
p3z1r11,Peptostreptococcus,1257,genus,3.0,2
p3z1r11,Lactobacillus,1578,genus,3.0,2
p3z1r11,Methylotenera,359407,genus,3.0,3
p3z1r14,Clostridium,1485,genus,3.0,3
p3z1r15,Lactobacillus,1578,genus,3.0,2
p3z1r15,Mycoplasma,2093,genus,3.0,1
p3z1r15,Parvimonas,543311,below_family,3.0,2
p3z1r15,Bacteroides,816,genus,3.0,3
p3z1r18,Methylotenera,359407,genus,3.0,3
p3z1r2,Bacteroides,816,genus,3.0,2
p3z1r21,Prevotella,838,genus,3.0,2
p3z1r22,Bacteroidaceae,815,family,3.0,1
p3z1r24,Aerococcus,1375,genus,3.0,3
p3z1r24,Clostridiales,186802,order,3.0,3
p3z1r31,Aerococcus,1375,genus,3.0,3
p3z1r31,Veillonella,29465,genus,3.0,2
p3z1r33,Parvimonas,543311,below_family,3.0,1
p3z1r34,Mycoplasma,2093,genus,3.0,1
p3z1r36,Prevotella,838,genus,3.0,3
p3z1r61,Mycoplasma,2093,genus,3.0,1
p3z1r65,unclassified Clostridiales (miscellaneous),39779,below_below_order,3.0,2
p3z1r69,Anaerococcus,165779,genus,3.0,2
p3z1r71,Megasphaera,906,genus,3.0,2
p3z1r76,Parvimonas,543311,below_family,3.0,2
p3z1r79,Veillonella,29465,genus,3.0,2
p3z1r8,Aerococcus,1375,genus,3.0,2
p3z1r8,Gemella,1378,genus,3.0,1
p3z1r8,Actinomycetaceae,2049,family,3.0,1
p3z1r80,Aerococcus,1375,genus,3.0,2
p3z2r13,Gemella,1378,genus,3.0,3
p3z2r13,Betaproteobacteria,28216,class,3.0,1
p3z2r13,Methylotenera,359407,genus,3.0,3
p3z2r16,Bacteroides,816,genus,3.0,1
p3z2r17,Dialister,39948,genus,3.0,2
p3z2r22,Prevotella,838,genus,3.0,3
p3z2r30,Parvimonas,543311,below_family,3.0,2
p3z2r31,Dialister,39948,genus,3.0,3
p3z2r49,Dialister,39948,genus,3.0,3
p3z2r5,Aerococcus,1375,genus,3.0,3
p3z2r5,Prevotella,838,genus,3.0,2
p3z2r73,Eggerthella,84111,genus,3.0,2
p3z2r78,Parvimonas,543311,below_family,3.0,1
p3z2r79,Peptoniphilus,162289,genus,3.0,2
p3z2r79,Mobiluncus,2050,genus,3.0,3
p3z2r79,Bacteroidaceae,815,family,3.0,1
p3z2r8,Gardnerella,2701,genus,3.0,2
p4z1r10,Aerococcus,1375,genus,3.0,1
p4z1r11,Atopobium,1380,genus,3.0,1
p4z1r11,Anaerococcus,165779,genus,3.0,2
p4z1r11,Eubacterium/Fusobacterium,"1730,848",genus,3.0,1
p4z1r13,Firmicutes,1239,phylum,3.0,3
p4z1r18,Pseudomonas,286,genus,3.0,2
p4z1r2,Eubacterium,1730,genus,3.0,1
p4z1r2,Faecalibacterium,216851,genus,3.0,2
p4z1r2,Veillonella,29465,genus,3.0,3
p4z1r2,Blautia,572511,genus,3.0,3
p4z1r21,Aerococcus,1375,genus,3.0,2
p4z1r23,Dialister,39948,genus,3.0,2
p4z1r24,Corynebacterium,1716,genus,3.0,1
p4z1r29,Clostridiales,186802,order,3.0,3
p4z1r29,Mycoplasma,2093,genus,3.0,2
p4z1r3,Gemella,1378,genus,3.0,2
p4z1r3,Dialister,39948,genus,3.0,2
p4z1r30,Megasphaera,906,genus,3.0,1
p4z1r38,Aerococcus,1375,genus,3.0,1
p4z1r38,Dialister,39948,genus,3.0,2
p4z1r38,Porphyromonas,836,genus,3.0,2
p4z1r6,Bacteroides,816,genus,3.0,2
p4z1r63,Bifidobacterium,1678,genus,3.0,2
p4z1r63,Citrobacter/Escherichia,"544,561",genus,3.0,1
p4z1r63,Escherichia,561,genus,3.0,2
p4z1r64,Mycoplasma,2093,genus,3.0,1
p4z1r65,Peptoniphilus,162289,genus,3.0,1
p4z1r67,Eubacterium,1730,genus,3.0,1
p4z1r67,Porphyromonas,836,genus,3.0,3
p4z1r68,Peptostreptococcus,1257,genus,3.0,3
p4z1r70,Aerococcus,1375,genus,3.0,1
p4z1r70,Pseudomonas,286,genus,3.0,1
p4z1r70,Dialister,39948,genus,3.0,2
p4z1r73,Aerococcus,1375,genus,3.0,1
p4z1r73,Bifidobacterium,1678,genus,3.0,1
p4z1r76,Aerococcus,1375,genus,3.0,3
p4z1r76,Mobiluncus,2050,genus,3.0,3
p4z1r78,Bacilli,91061,class,3.0,1
p4z2r1,Coriobacteriaceae,84107,family,3.0,1
p4z2r11,Bacteroidales,171549,order,3.0,1
p4z2r14,Peptostreptococcus,1257,genus,3.0,2
p4z2r14,Bifidobacterium,1678,genus,3.0,2
p4z2r16,Eubacterium/Fusobacterium,"1730,848",genus,3.0,1
p4z2r19,Sneathia,168808,genus,3.0,2
p4z2r26,Porphyromonas,836,genus,3.0,3
p4z2r30,Mobiluncus,2050,genus,3.0,2
p4z2r30,Dialister,39948,genus,3.0,3
p4z2r33,Peptostreptococcus,1257,genus,3.0,3
p4z2r33,Clostridiales,186802,order,3.0,3
p4z2r35,Dialister,39948,genus,3.0,2
p4z2r39,Megasphaera,906,genus,3.0,3
p4z2r40,Bacteroidales,171549,order,3.0,2
p4z2r5,Veillonella,29465,genus,3.0,2
p4z2r77,Atopobium,1380,genus,3.0,1
p4z2r77,Sneathia,168808,genus,3.0,1
p4z2r78,Porphyromonas,836,genus,3.0,2
p4z2r8,Finegoldia,150022,genus,3.0,2
p4z2r8,Corynebacterium,1716,genus,3.0,1
p4z2r8,Mycoplasma,2093,genus,3.0,2
p4z2r8,Dialister,39948,genus,3.0,2
p1z1r34,Bacteroidales,171549,order,2.0,1
p1z1r34,Mycoplasma,2093,genus,2.0,1
p1z1r34,Kocuria,57493,genus,2.0,2
p1z2r19,Aerococcus,1375,genus,2.0,1
p1z2r19,Finegoldia,150022,genus,2.0,2
p1z2r19,Ureaplasma,2129,genus,2.0,1
p2z1r32,Lactobacillus,1578,genus,2.0,2
p2z1r34,Anaerococcus,165779,genus,2.0,1
p2z1r34,Alistipes/Bacteroides,"239759,816",genus,2.0,1
p2z1r36,Peptoniphilus,162289,genus,2.0,2
p2z1r36,Veillonella,29465,genus,2.0,2
p2z1r37,Peptostreptococcus,1257,genus,2.0,2
p2z1r37,Mycoplasma,2093,genus,2.0,1
p2z1r39,Gemella,1378,genus,2.0,1
p2z1r41,Eggerthella,84111,genus,2.0,2
p2z1r42,Lactobacillus,1578,genus,2.0,2
p2z1r42,Peptoniphilus,162289,genus,2.0,2
p2z1r66,Peptostreptococcus,1257,genus,2.0,2
p2z1r69,Actinomycetales,2037,order,2.0,1
p2z1r69,Porphyromonas,836,genus,2.0,2
p2z1r69,Megasphaera,906,genus,2.0,2
p2z1r70,Aerococcus,1375,genus,2.0,1
p2z1r79,Dialister,39948,genus,2.0,2
p3z1r10,Anaerococcus,165779,genus,2.0,2
p3z1r12,Firmicutes,1239,phylum,2.0,2
p3z1r12,Peptostreptococcus,1257,genus,2.0,2
p3z1r12,Streptococcus,1301,genus,2.0,1
p3z1r12,Finegoldia,150022,genus,2.0,2
p3z1r12,Clostridiales,186802,order,2.0,2
p3z1r12,Methylotenera,359407,genus,2.0,2
p3z1r13,Atopobium,1380,genus,2.0,1
p3z1r13,Megasphaera,906,genus,2.0,2
p3z1r16,Clostridiales,186802,order,2.0,1
p3z1r18,Firmicutes,1239,phylum,2.0,2
p3z1r18,Peptostreptococcus,1257,genus,2.0,2
p3z1r18,Eubacterium,1730,genus,2.0,1
p3z1r18,Kocuria,57493,genus,2.0,2
p3z1r19,Mycoplasma,2093,genus,2.0,1
p3z1r2,Atopobium,1380,genus,2.0,2
p3z1r22,Peptostreptococcus,1257,genus,2.0,2
p3z1r22,Aerococcus,1375,genus,2.0,2
p3z1r24,Peptostreptococcus,1257,genus,2.0,2
p3z1r24,Peptoniphilus,162289,genus,2.0,2
p3z1r24,Fusobacterium,848,genus,2.0,2
p3z1r33,Dialister,39948,genus,2.0,2
p3z1r38,Dialister,39948,genus,2.0,2
p3z1r5,Porphyromonas,836,genus,2.0,2
p3z1r61,Peptoniphilus,162289,genus,2.0,1
p3z1r65,Peptostreptococcus,1257,genus,2.0,1
p3z1r65,Aerococcus,1375,genus,2.0,2
p3z1r65,Parvimonas,543311,below_family,2.0,2
p3z1r68,Sneathia,168808,genus,2.0,1
p3z1r68,Clostridiales,186802,order,2.0,2
p3z1r68,Prevotella,838,genus,2.0,1
p3z1r7,Sneathia,168808,genus,2.0,1
p3z1r73,Staphylococcus/Streptococcus/Ureaplasma,"1279,1301,2129",genus,2.0,1
p3z1r75,Campylobacter,194,genus,2.0,1
p3z1r75,Fusobacteriales,203491,order,2.0,2
p3z1r75,Dialister,39948,genus,2.0,2
p3z1r76,Actinomycetaceae,2049,family,2.0,1
p3z1r77,Bacteria,2,superkingdom,2.0,1
p3z1r78,Sneathia,168808,genus,2.0,2
p3z1r78,Prevotella,838,genus,2.0,2
p3z1r79,Bifidobacterium,1678,genus,2.0,1
p3z1r8,Fusobacteriales,203491,order,2.0,1
p3z1r8,Kocuria,57493,genus,2.0,2
p3z2r13,Bacilli,91061,class,2.0,2
p3z2r16,Anaerococcus,165779,genus,2.0,1
p3z2r16,Alistipes/Bacteroides,"239759,816",genus,2.0,2
p3z2r17,Parvimonas,543311,below_family,2.0,2
p3z2r18,Gemella,1378,genus,2.0,1
p3z2r18,Bifidobacterium,1678,genus,2.0,1
p3z2r2,Bacteria,2,superkingdom,2.0,2
p3z2r21,Gemella,1378,genus,2.0,2
p3z2r21,Eubacterium,1730,genus,2.0,2
p3z2r31,Campylobacter,194,genus,2.0,2
p3z2r49,Aerococcus,1375,genus,2.0,1
p3z2r49,Eubacterium,1730,genus,2.0,1
p3z2r49,Actinomycetaceae,2049,family,2.0,1
p3z2r49,Parvimonas,543311,below_family,2.0,1
p3z2r5,Parvimonas,543311,below_family,2.0,1
p3z2r55,Aerococcus,1375,genus,2.0,2
p3z2r55,Porphyromonas,836,genus,2.0,2
p3z2r6,Sneathia,168808,genus,2.0,2
p3z2r6,Gardnerella,2701,genus,2.0,2
p3z2r65,Aerococcus,1375,genus,2.0,2
p3z2r65,Gemella,1378,genus,2.0,2
p3z2r71,Gardnerella,2701,genus,2.0,2
p3z2r73,Atopobium,1380,genus,2.0,2
p3z2r75,Atopobium,1380,genus,2.0,2
p3z2r75,Bacteroidales,171549,order,2.0,2
p3z2r75,Fusobacterium/Moryella,"437755,848",genus,2.0,1
p3z2r75,Bacteroides,816,genus,2.0,1
p3z2r75,Fusobacterium,848,genus,2.0,2
p3z2r78,Peptostreptococcus,1257,genus,2.0,1
p3z2r78,Gemella,1378,genus,2.0,1
p3z2r8,Dialister,39948,genus,2.0,2
p4z1r11,Sneathia,168808,genus,2.0,1
p4z1r12,Aerococcus,1375,genus,2.0,2
p4z1r12,Pseudomonas,286,genus,2.0,2
p4z1r13,Lactobacillus,1578,genus,2.0,2
p4z1r19,Streptococcus,1301,genus,2.0,1
p4z1r19,Megasphaera,906,genus,2.0,1
p4z1r2,Dialister,39948,genus,2.0,1
p4z1r2,Bacilli,91061,class,2.0,2
p4z1r23,Porphyromonas,836,genus,2.0,2
p4z1r24,Peptostreptococcus,1257,genus,2.0,1
p4z1r24,Bacteroidaceae,815,family,2.0,1
p4z1r26,Thermoleophilum,192992,genus,2.0,1
p4z1r29,Dialister,39948,genus,2.0,1
p4z1r32,Sneathia,168808,genus,2.0,2
p4z1r33,Clostridiales,186802,order,2.0,2
p4z1r34,Lactobacillus,1578,genus,2.0,2
p4z1r34,Bacteroidales,171549,order,2.0,2
p4z1r34,Bacteroides,816,genus,2.0,2
p4z1r37,Parvimonas,543311,below_family,2.0,1
p4z1r38,Lactobacillus,1578,genus,2.0,1
p4z1r39,Parvimonas,543311,below_family,2.0,1
p4z1r4,Aerococcus,1375,genus,2.0,2
p4z1r4,unclassified Clostridiales (miscellaneous),39779,below_below_order,2.0,2
p4z1r4,Bacteroides,816,genus,2.0,2
p4z1r40,Eubacterium,1730,genus,2.0,1
p4z1r40,Veillonella,29465,genus,2.0,1
p4z1r42,Atopobium,1380,genus,2.0,2
p4z1r42,Parvimonas,543311,below_family,2.0,1
p4z1r65,Campylobacter,194,genus,2.0,1
p4z1r66,Thermoleophilum,192992,genus,2.0,2
p4z1r66,Porphyromonas,836,genus,2.0,1
p4z1r69,Peptoniphilus,162289,genus,2.0,1
p4z1r69,Bacteroidales,171549,order,2.0,2
p4z1r7,Sneathia,168808,genus,2.0,2
p4z1r7,Prevotella,838,genus,2.0,2
p4z1r72,Thermoleophilum,192992,genus,2.0,1
p4z1r73,Veillonella,29465,genus,2.0,1
p4z1r77,Anaerococcus,165779,genus,2.0,2
p4z2r10,Lactobacillus,1578,genus,2.0,1
p4z2r11,Peptostreptococcus,1257,genus,2.0,2
p4z2r11,Mycoplasma,2093,genus,2.0,1
p4z2r11,unclassified Clostridiales (miscellaneous),39779,below_below_order,2.0,2
p4z2r14,Fusobacterium,848,genus,2.0,1
p4z2r16,Fusobacteriales,203491,order,2.0,1
p4z2r16,Mobiluncus,2050,genus,2.0,1
p4z2r17,Porphyromonas/Prevotella,"836,838",genus,2.0,1
p4z2r18,Bacteria,2,superkingdom,2.0,2
p4z2r18,Bacteroides,816,genus,2.0,1
p4z2r21,Corynebacterium,1716,genus,2.0,1
p4z2r21,Bacteroides,816,genus,2.0,1
p4z2r21,Bacilli,91061,class,2.0,2
p4z2r22,Peptoniphilus,162289,genus,2.0,2
p4z2r24,Porphyromonas,836,genus,2.0,2
p4z2r26,Peptoniphilus,162289,genus,2.0,2
p4z2r26,Bacteroidales,171549,order,2.0,1
p4z2r26,Bacteroides,816,genus,2.0,2
p4z2r27,Corynebacterium,1716,genus,2.0,2
p4z2r28,Parvimonas,543311,below_family,2.0,1
p4z2r28,Prevotella,838,genus,2.0,2
p4z2r30,Eubacterium,1730,genus,2.0,2
p4z2r30,Bacteroidetes/Chlorobi group,68336,superphylum,2.0,1
p4z2r32,Clostridium,1485,genus,2.0,2
p4z2r36,Gemella,1378,genus,2.0,1
p4z2r36,Corynebacterium,1716,genus,2.0,1
p4z2r36,Eubacterium,1730,genus,2.0,1
p4z2r36,Thermoleophilum,192992,genus,2.0,1
p4z2r36,unclassified Clostridiales (miscellaneous),39779,below_below_order,2.0,2
p4z2r37,Gardnerella,2701,genus,2.0,2
p4z2r38,Aerococcus,1375,genus,2.0,1
p4z2r39,Gardnerella,2701,genus,2.0,1
p4z2r50,Clostridiales,186802,order,2.0,2
p4z2r61,Eubacterium,1730,genus,2.0,2
p4z2r61,Clostridiales,186802,order,2.0,2
p4z2r61,Blautia,572511,genus,2.0,2
p4z2r64,Aerococcus,1375,genus,2.0,2
p4z2r64,Gemella,1378,genus,2.0,1
p4z2r64,Mycoplasma,2093,genus,2.0,1
p4z2r66,Firmicutes,1239,phylum,2.0,2
p4z2r66,Betaproteobacteria,28216,class,2.0,1
p4z2r7,Actinobacteria/Proteobacteria,"1224,201174",phylum,2.0,1
p4z2r71,Anaerococcus,165779,genus,2.0,1
p4z2r78,Moryella,437755,genus,2.0,1
p4z2r9,Atopobium,1380,genus,2.0,1
p4z2r9,Prevotella,838,genus,2.0,1
p1z1r2,Thermoleophilum,192992,genus,1.0,1
p1z1r34,Finegoldia,150022,genus,1.0,1
p1z1r34,Actinomyces,1654,genus,1.0,1
p1z1r34,Thermoleophilum,192992,genus,1.0,1
p1z1r34,Campylobacter,194,genus,1.0,1
p1z1r34,Actinomycetales,2037,order,1.0,1
p1z1r34,Veillonella,29465,genus,1.0,1
p1z1r34,Bifidobacteriaceae,31953,family,1.0,1
p1z1r34,Methylotenera,359407,genus,1.0,1
p1z1r34,Moryella,437755,genus,1.0,1
p1z1r34,Micrococcineae,85006,suborder,1.0,1
p1z2r19,Peptoniphilus,162289,genus,1.0,1
p2z1r30,Peptostreptococcus,1257,genus,1.0,1
p2z1r30,Peptoniphilus,162289,genus,1.0,1
p2z1r30,Campylobacter,194,genus,1.0,1
p2z1r30,Veillonella,29465,genus,1.0,1
p2z1r31,Eubacterium,1730,genus,1.0,1
p2z1r32,Aerococcus,1375,genus,1.0,1
p2z1r32,Eubacterium/Fusobacterium,"1730,848",genus,1.0,1
p2z1r32,Fusobacteriales,203491,order,1.0,1
p2z1r33,unclassified Clostridiales (miscellaneous),39779,below_below_order,1.0,1
p2z1r33,Fusobacterium,848,genus,1.0,1
p2z1r34,Peptoniphilus,162289,genus,1.0,1
p2z1r36,Campylobacter/Eubacterium,"1730,194",genus,1.0,1
p2z1r36,Thermoleophilum,192992,genus,1.0,1
p2z1r37,Gemella,1378,genus,1.0,1
p2z1r37,Eubacterium,1730,genus,1.0,1
p2z1r37,Eubacterium/Fusobacterium,"1730,848",genus,1.0,1
p2z1r37,Actinomycetales,2037,order,1.0,1
p2z1r39,Corynebacterium,1716,genus,1.0,1
p2z1r39,Coriobacteriaceae,84107,family,1.0,1
p2z1r40,Atopobium,1380,genus,1.0,1
